ASV_ID	HM1_IT_MF	HM2_IT_MF	HM3_IT_MF	HM4_IT_MF	HM5_IT_MF	MRG1_IT_MF	MRG2_IT_MF	MRG3_IT_MF	MRG4_IT_MF	MRG5_IT_MF	WML1_IT_MF	WML2_IT_MF	WML3_IT_MF	WML4_IT_MF	WML5_IT_MF	XB_IT_MF
c7ae0a3ab6e1dbd23e2f02af32600728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	0
3e5ba9250d726e2a139daec6b4a72ac7	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
87bbfebb58a5cf4b9a810acd5472b734	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0
871ac7db901b51e3065d50cf3924318c	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0
ed252b63f2adb50cd5b99d998e721ec1	0	0	0	0	0	0	0	0	0	0	0	0	125	0	0	0
5ad00ecc5316a2dd3ff25df62a789d0c	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0
99ce8c0efa9a8e293bbfbef1a46cabae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123
df7ee91f6883bff6ac607e14c11fcb2f	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3988152be4285feee146bde81876f66a	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0
86979b3cd1ac9ad28f739a421ae1b71d	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0
164236b9b087726b97fc5cfd963ff3e2	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0
0f9d47f2ae3c9da73a49bef78e80d57a	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0
abec563a6542db2a9561e426fe2121a4	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0
8e1c23d0d23847a3229ac4cc2c051ec7	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0
9c996b4245543a91b93e730c8e27ce4a	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	100
130e37ebb91f07280295772d4270e0fc	8	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0
346cb31463acf66b3633b3c6c575f780	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0
7b7a4fc2751cd33142e84e40d0ea7e2b	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0
c7767508af0b9444bcc160121ff4a29a	0	0	0	0	0	0	0	0	0	0	27	90	0	0	0	0
900cb5b7214f04867678aad6e65875bd	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0
2604b84e17ced6474274b2e28f5cd674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115
2d62e09505e3c7fa2478fde35a1f89c4	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0
bf56d54162bf6c3fa0de4c06d15c0ea8	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0
38c912746748880d773d5f07c0307730	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0
c05f511a07b0304e094f508087e7b664	0	0	0	0	0	0	0	0	0	0	0	0	68	43	3	0
78177452d3f28e80ce0e034d9895af64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114
230211461f032c217fb962275293cce2	0	0	7	95	0	0	0	0	11	0	0	0	0	0	0	0
6ab16fd94cf94e6d54994451a4f2b176	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0
28cec0da6ec983ef747ce05d72a1ac5f	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	109
14e75de7e79c89dc55f3bfad446a4edc	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fa3320dfedb2938655f1760bd89e1ac4	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39044448742265bd734aed7b9eeed049	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0
773089367d0b46f0534511f34ae76f95	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0
5627333747cec52670d94d527dedd517	0	0	0	111	0	0	0	0	0	0	0	0	0	0	0	0
cd55e15712466277c2c5f207b9a19c62	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	0
bb049182309ed18a7b778aaddfa17071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0
e05ef0714d561a560dae43269e79596f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110
160ec01fbd8bb7a3bc9baddd6cedf120	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0
fd1d53be716bd6852c9869d8c93d1685	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0
844e8cc043ea111855e7669147134cfb	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0
1d034d98e41c33ae5e5fe4aeba026c3d	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0
bb0cdc86f1668b2fcc8628d430fb7446	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0
987f3b661078bb92e54624020d92e976	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0
c0731d660cbf6dcff05778857365370a	0	0	11	0	0	0	11	0	24	59	0	0	0	0	0	0
51f0165eca175adb97a58975067cbe48	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0
a779d9b76a4a298ddfbefa55785eebc6	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0
53af9958f7501792ba7de7bc3a0dfd48	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
a73ddadf9df0e339dfacad69257bb1ab	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0
8046bac05fab2cc1d25d544dd4a1683d	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26ec6bbae3a10ed06d92faf77890cbad	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1ae5991fdaefdeb1d641bbd87ffe4131	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0
6adfdc62476b2dedc1b051860f3ae6dc	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0
7a58dc2391ffb6b350ee4fc858f277fb	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
d06c0844bc7b85d08ecc1a326fd6b087	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
1832f5e9ab1d3efea93d80d3a86a6120	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0
45e74e142a052a59cb73e9c211ae04dc	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0
27bc3b620950da90cf925302f31abcb1	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	50
b5e97b4551d6c7c29c13ffb26b120e7d	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e45ff17170f6a94615445597eb373ec3	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0
889fe2e792fd0222e85f1f9d0e7b58ca	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
30ef26649004d09eca664cc1dce32332	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0
7acaf8bcb60bcfb92bee4b0f1a801798	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0
c96bdcedaf5594d783a087f6a5f7efc7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100
b45a8a28879fdb26d5dafbfb5ddbc315	0	22	54	0	0	0	23	0	0	0	0	0	0	0	0	0
9a2ab8a6b97411fcab0ba143430204a1	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0
88f95e49ff275c7612b9ef204afa3530	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0
a1d8f27badbfafa31fa1080dd545c874	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0
301d1e473ceeac94b53dfa8b4cae6827	0	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0
fe079790247bf4b3223807848b7525df	0	0	7	0	0	0	28	0	0	0	0	0	62	0	0	0
f1f36c620284c1013fe24042cda89ebb	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0
5ce86e1d01dd1a88ea4d3b1e8808d17c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97
e56cd98c946b715007fa92dbff94b3b1	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac73ed792b84beb921548c7c538866b7	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0
88b04e954aa895a6bdfb103b4b73a103	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0
730661aec8ad54dc091db0ba4cafc07b	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0
52c185df371ed88a329f505b2d5da06d	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0
ad55c8f2326d199fa10f594e03f86bb2	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0
3e0f6987c3390e344631b775ebf7b941	0	0	0	0	0	0	0	0	0	0	0	0	53	22	0	20
95b4a6e96fdcbf027fcb01aa48e92f40	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0
b82c456f339d1fb0faceac30c31139ea	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0
84aad1106cfb015064fcc0dbc39df06d	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0
e7845ba749f262887c538cf5f2ecf572	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0
299953b822a5ddfe018f5bb27e9eded0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3894edaa304ae5dce2c8de07758744e4	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0
d50069cc233156b30f2b195b11a0b54c	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0
74c637d097c4c74a86e802054f82578b	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0
2c9613816b4515566db9036953cf06b9	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0
545111693b8451de4ce4499b8f1542a9	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0
6a3f23da17342bcdc6c374abf9dde3ab	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0
03239cead20e0b5cc31a80f4b5c36365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88
d8589a56ce53a20776cd57c6151a12f6	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	3
42532d6db97cd3d9545cf32f365c4b09	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0
f80e345c308330a49524ec7338453314	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0
20f64a0f8bdf668179de1b04e451f7bf	0	0	5	0	0	1	73	0	7	0	0	0	0	0	0	0
72a9c009ce0a47630e0d9b55f1e5fa59	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0
5b0db589072a968ba23cd00f682906a9	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0
098d1732c8a65c2fbda6289b933e872f	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0
5f938b98cb7a7bf5287512230deb4d84	0	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0
45049ee0cde53d15826c65e41777b2be	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0
c870edebcf47c6ed4cc64b6e44f8f8bb	2	0	0	0	0	0	0	0	0	0	0	0	0	69	0	12
5bd4549885a0fb3dcb95bff56fbb8cd8	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0
34c5711785d8d5ff8747e8d28be530ff	0	0	0	0	0	0	56	0	0	0	27	0	0	0	0	0
30dc3469c5a0bba6de28441bdc143d01	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0
c2bac72e1393bec08a0e91d6b721c655	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0
6327b6cadfce24a46cc9e36b5cea2d80	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0
f5122d62e012671b5c29ee871187557b	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0
d040db841de3ae6253e6ef54e8b6679f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81
99b717db734491967c121d5540104e00	0	0	0	10	0	0	70	0	0	0	0	0	0	0	0	0
0623cabad8056f76d27ce63c3f4b205a	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0
66a437ddddba13921c1b95b04b815ad4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79
0cd4f967c01204879fd82886704754e7	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0
f58a675162025acdb3a2cd6086b30078	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d6f0fd14a05f52fd7a59fe5fe7d70a93	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0
70e9312197dff5ca1efed3d159c837c3	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0
49075695f80793ab648b613028c84a0e	0	0	0	4	10	0	41	6	0	0	8	6	0	0	0	0
704f045ef174c2a934cd9fd36b3126ef	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
d520b873a8f30deb72816a95a9e3e050	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0
f2b8717172e2407f2c32aa6988d51598	0	34	40	0	0	0	0	0	0	0	0	0	0	0	0	0
5983a46cc20a56375a9d5a86ce1ba65d	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0
3c4ad97e93be51f24e737f60a758a8f3	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0
2899814ef069ce69400e9814e63773d0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0
c297f8f8cb757eb7334ca333c26baa3c	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0
c2b50b7c16d81183576e44a9b344981b	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0
1b900b04f41919d369d74f4e79fb99fe	0	0	0	0	0	0	0	0	0	0	0	0	49	11	0	12
084defa8c5355d888102fe31d04c080f	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
637f4f822929d9683acec0860ebe89a2	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0
238934375fe3e1c316b0d0d9679b5862	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0
b2b69d06e228047802c1ddedb8730060	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0
be9d468365115b596874b8213909493e	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0
589630e8e4de0f25b0db884e7ed85805	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0
86716b8865ee5a60eaf27bbb2884df44	0	0	0	0	0	0	6	0	0	0	0	0	0	48	0	15
cc1d57737f7432ce3e4f6d300eade733	0	11	36	0	0	2	4	0	0	0	0	0	1	14	0	0
4fdb830b3300af278db112e41be2075c	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0
e3262558fb79a0644f36d8ae258fb5d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
30f3555feadbd33fcc6a83056ebdae5b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
4b4bb099a75c0630d64013f1e6eff434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67
58da39aaf30aa915e086d3f2dc8906ae	0	0	0	0	0	0	0	0	6	0	0	0	0	60	0	0
8ed5eca57345f46657f640c4560ea844	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0
57c40fcd2dc6d956eee93bda264da925	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0
1ef4d77a3557a9ba2d38fe937a7ed114	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0
69d0453ab199cc7ba5a4e6e69bcc3565	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
1b1c83b9c1582ae0a45a3b46aa736a0f	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0
d1663127b86b4ecdfb3b8fde76033fe1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0
860f30421ea874e9a1f82b798b78a933	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
61cd651abe1a0a32770b00d2ebda8c5f	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
bc833ad26fb0a275e02951656ca63113	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0
4e93c06f20a70497d31e278a3532a3ff	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0
500e28cc236cad46e737cbb719480368	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0
5ddb71d38362503aed634174332a1c67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0
fd6297afbdad6aa75aef03e745c43cdd	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0
a276264f2cab1597f7c923749c36be04	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
da7c646d79492e0bd7830f98a503a354	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0
461ed0bbf16067295d675460fd89aa4e	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15cbc11adc13019d14f76bd65eade086	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0
449234cbce5ee4b96e08d533135c18a5	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0
154097e09b8f5cad8b8ee383c7784334	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0
2cd1575c29a414e8c79a9bed908f28ed	0	0	0	0	0	0	0	0	0	0	20	35	3	0	0	0
fcdd12fd5020d36d01066d9add135557	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0
ef06838087571974b6c66438e670ea54	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
443495c01054e41e2d46d3c980626d1d	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
f2dad66932dd97ad91b850ca326b2b3f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0
eceef1471e406738c779033b05b78693	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0
6d86f81281b44cf86e7e4ed7bfedebd4	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0
675f21ab22eaed67df2bc1f8ba6d7fa7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
f7a71be784bca3a679f409eda31a6209	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0
99bfe8ccbe146bec97733dd5e19d651d	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0
9d4de9da9a4ac8a7d387403c5079970f	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0
3e35890ac27c6500531c2d32fa9f907a	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
791eea773ada026928b232b512a5d63c	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0
d5981b9e6e2a2b4a23ce9d029c870fb4	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0
36ed50c0b46c41d59c8c2bb708f20104	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0
c4d4e6bda5130c7b897c17524901db9f	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6d87c7335a2a50668a4aa1e758958a70	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0
f241cb3f4aae6c145de21e7776f7f8ba	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
9f22e85efb76971c73ccfdf070f9fca7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52
266d24845deadc44e445176410bfa5bd	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0
f99c4cdd0929067d8aa5640c3ae0c077	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0
6d382e319e4211d27b30c6ed5f943bfe	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0
160189e44518bd29bffdcb7dc628eef4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0
a334b0d978d33d6ad0083b9c8a6d7353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50
491fd5a40a7d79c77f31643e4df9dcd7	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2967bd601b6cb6afef7813fdbc5217bb	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
040fab9363e53648b9a2ab8cad6dd991	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0
1b2db620da74c016780c0e6ceedb1d54	0	0	0	0	0	0	34	0	0	0	15	0	0	0	0	0
e15147b1db7029d6fd5a06da4436f719	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
20e98110f675cb8d7fedf6dff926525c	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0
27ca2998d6c0ff6a5a9a1b777d72c67f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0
e377fdfcb6ad0b5489ab5df244e21a53	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
1e0d84dc4ee49c2818dd1abf030801f1	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0
2620642cbac1579300725659c41e19b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48
d334d314ec1141d99ba6192fcef9e1c3	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
d43a43e64f3c27c02bccf4adc2214684	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0
922ed7c2a88aea19c47a7c8f15c04aac	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0
d4893c974debcdd0563bde9187ebf4c6	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0
b5da3bebd3356ad144568363d33e3228	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0
54b0b95a1cdfe0138a3152b0ec2934f7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47
b1c8c8d0fe3a0b19686cdbecd49ad944	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0
97c624cece76fb92e98f68d09b1d6481	0	0	0	0	0	0	0	0	0	0	0	0	2	0	44	0
b8a03f08e64befbc8c2f21ccbb1ea81e	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0
6b332bb0705a8bcda4086eb11a792807	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397e8c50a08eef4c5b0c417085a826f	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0
1ec6a4ea4d4563e6d910447b90261063	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0
3c6596b38a5370b726e30b2f702883a8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44
48d8ea263958cdb6a8df58752cb28c64	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7c2ca01e1da90de2273e62ac3299ddfe	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0
9a3249c97ccd476e6ac7ee0508c91747	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
15bd1e1309988502b30e99b464b836f0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
21c985df07fa4d94bec82e5391614705	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0
19f00c6a033e7ffbdd991816b1525de9	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0
206d42c96954e2640ce6d404676a2bb3	4	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f0c04eadf4745c7f3bf48b36cbba135a	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
8a09a8f16a3d9ea31d22557b1254129c	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
364fafed0884a230a5cb77d7a9bb4eb3	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
b40dc9b7596a6a4bcf2f1bebb2ca5da0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0
618b0977f8ba25af966491132655e5a5	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
c9e3986bbb5760f8cdac97742e24c5d0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
57c633279ccd3bec36fd1fc49b971ded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0
d814f70326e26aaf84012b916420f4e5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41
2fe24118b9955a4804d134f129bf0fab	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d21e130070249792e27b0c08838c705c	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0
4af30c7474a95b81d51bf2cff2341ed3	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
04b3ae683b8102ba031e8e566f8730b3	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0
93d14d5363fd364204ef9ec9b07f613f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0
7be51bf7b94b1d7b737d5ae1ef94ea9e	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0
b3813e3637821996e65e9b3b4431ce98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39
aec09fb90bf24ffef639f8cb73586d25	0	2	0	0	1	0	21	5	8	1	0	0	0	0	0	0
bebac974c9ad2e91157c4184f9933b17	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0
869f0765bfc24ae38ed6afd81e369caa	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
bb9f2f01786becd6f2e4b0f6f4766560	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
7f541c6db44666fd19e7085c30e5b45d	0	0	0	0	0	0	0	0	0	0	0	21	0	0	17	0
41c6c36b030cdbd39374c84ea5d33729	0	31	0	0	0	0	6	0	0	0	0	0	0	0	0	0
76f0eccd32900244c9b17529f2cbb4e4	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0
ce99947a92ea89535f65d0205b9d6380	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0
748a5e326c6575f21779dc8a2e9a536c	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0
c673081044fa5bc24b97adc2609dc194	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0
91fb3be6b72a2bde070f3a8098b0ac18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
a1bfa4f1f6a83709238623e58cf858eb	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
a26f7f02b2f6efa44c5e7e0cd5ad336e	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0
e1078cc51eb740cf8f315e8cac63becd	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
d2e16fec11b3b256ca9674847293e478	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	9
538d087e3d67faab7adc875250428a38	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
3872ef32f8c73f34592d808ee4dec05b	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0
38510fd02a66b2d2e294057277c3547e	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0
1534b6c1c36567c645a6d6cbda262927	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0
c549cde4ffccc482773adab2253aacba	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
1dadcb555543f73bc75bb0c6eeee7d7d	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0
5cba2033882abf9b6c1bd5dde39a4c26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
98cdfed5e1e87476010bceac32b73790	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0
ad300e506abbe089a495e4711e900a75	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	6
8452f703bb358cb811f8f2f1ce247bfb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33
90486d989530256d5da4a1be33f68ff5	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2fe8b76331ff1f9eb4b3020fd2351896	0	0	1	0	0	0	21	0	10	0	0	0	0	0	0	0
dd4a6f39f708c352022ce3a58bf666b0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
5e53e9bcc34c51668c68ca62b9c77d69	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
6d46559478da06628f6b9095d7f27a4b	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0
d522ea6f645c81847cc356027cadc416	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0
