ASV_ID	NTC	PAC	Site1_1	Site1_2	Site1_3	Site2_1	Site2_2	Site2_3	Site3_1	Site3_2	Site3_3	Site4_1	Site4_2	Site4_3	XB
e4fe9fec788b5002beb48b59f2fea91d	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
1c62cb181eaacb8150e304b77f8d2d86	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
9fdb58b44ec1abdfbd4806d761f720aa	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
0ade24fc6dbd966b53ceda5e315474ba	0	0	4	0	0	0	0	0	0	10	0	0	0	0	0
015c270fdaafe81e49c47de7cfb46d0c	0	0	4	0	0	0	0	0	0	0	0	0	0	10	0
7fa545a0629ee1d15bfb975db757291b	0	0	4	10	0	0	0	0	0	0	0	0	0	0	0
8e1d0c72e67fbb990cfb2bae6be7e19d	0	0	2	0	0	3	0	4	0	0	0	0	0	5	0
836aa23b508b9162a0b55b6a7127e6da	0	0	2	0	0	0	4	8	0	0	0	0	0	0	0
f48b1bb1806abeb055839e491cb91840	0	0	1	6	0	0	4	3	0	0	0	0	0	0	0
fc7df5c93c7f951ec78fdc148fe20ac6	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
fd580a847ffd4c3ed10906b217be44c8	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
7bdb78c6020aaea228895ff18e019e6c	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
17a45eb0a573acf73d435fe75b874256	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
35b1b845967ac50d934dec1a0f071020	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
e3f222be7aeca629dfb28ba16cd16e78	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
685cc2f2868695e3101e575a971e5cb2	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
5f051d7b342647cc07e892004ab71416	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
f655f0491806513e9e75906c84522ddb	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
ccf565f9594c383b1e88cfdde487da79	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
b55f1f60fe7c1029ece049c1378c650f	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
0b3aab0f8b0bb78020862b1ae4ae0a3d	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
1f01f970db67b1f6a1b52169313ef83f	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
900d71e7dcecd4e32f3bd368fdd468d9	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
d08fc42032db58fdccb5041fbb1b6b58	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
37778dde67083a7603049664f97b31b3	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
21c94b9f833b1dc93654b8f779a37a89	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
3c826b7d8be273ce7df393ea32bece83	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
9de5e9b4d441cb19bb1c1e76c7aab303	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
a4c07d71f295ef0758cb63bdff10c3c4	0	0	0	7	3	1	0	2	0	0	0	0	0	1	0
7b31ae9fd08a4e1041aed19ebe5f040f	0	0	0	7	3	0	0	0	0	3	1	0	0	0	0
33216d103683760e6e6b1b23e6e16ba6	0	0	0	6	0	0	0	0	0	8	0	0	0	0	0
252dff3f65fa5c0bf0c7ed26b418a296	0	0	0	6	0	0	0	0	0	0	0	0	0	8	0
73fca092b687d30cedb33ab1254debb6	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0
c8e05d09fdae519c4df4f827d416f791	0	0	0	4	0	0	0	2	0	6	2	0	0	0	0
efadf69494889a3db3fd6d9b2a1decac	0	0	0	2	1	4	3	1	0	2	1	0	0	0	0
d3457f0cdcc1afb319f560fd53b25d2d	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
02b2446fc52d806b0330425bcfa4c5df	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
4a1e286a6e77452b4d9859687737a2ae	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
ce196fc1e530cd0159b9f94d8fad1b13	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
aba8cdc617d9927eab6c9d44d8fffc99	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
08b0312baed5ab4c0b986d1ebd1003fa	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
6b1667d0b885b7737af2537ea2df917b	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
f097001f98827bda062a6b4f01e302e1	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
6930fe220a33c3b737659afd35beaca3	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
6126b94a78a60f419e2cfc5ad16ada24	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
1f3af305153053c437e5f467ad7fe444	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
430878dbb34aa011de5c6e6b711ed943	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0
e6d9299ea902df42d7ec03880a253e7d	0	0	0	0	9	0	0	0	0	3	0	2	0	0	0
f11aba33f71a86abde1e5380bafacaaf	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0
68839d7506c7a1ceb801ba23144e4fda	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
4c31126c8b7eace3069f4068f426ff9b	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
40cd9e8f687eb68d56911f462c48167f	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
a369dab841bc07a5bfade928ec92ca95	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
f5cafc2f2ba2d53df83577ae71d41309	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
b744e1d08c2d4df59ea3255c23d3e48b	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
a972949aae6b97ce9b0e297e02ffc713	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
4c9ba205b3a81d4f7e30f4c4897af645	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
c1cf3df60ca4d476793c98f92d0878cb	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
4257da545d5ba7f6515f5eac230de675	0	0	0	0	0	10	0	4	0	0	0	0	0	0	0
a996f2a02cafedd5bdfdd0f716087874	0	0	0	0	0	8	4	0	0	0	0	0	0	2	0
7b51b2372a547d2667f212e11db91675	0	0	0	0	0	4	2	0	0	8	0	0	0	0	0
9da1fe343688b329c1b16b47926ef2e1	0	0	0	0	0	3	0	0	0	0	8	0	0	3	0
120405526039dd494e8e42756c15db65	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
ef76b55161a02ee3ebb53f902218ebb1	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
63906f1544fc46e2483155c49c3e4788	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
9937a0959cada21974dbc4e3a8f95921	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
60d45a290c773926d8e277ab22fa16d2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
62135eac2c2c6c758cf1f7e6cd0f4c01	0	0	0	0	0	0	12	0	0	0	0	0	0	2	0
3db4db43c4cba844b995a19e7dcea189	0	0	0	0	0	0	8	4	0	0	0	0	0	2	0
395a5af8466ae4d0dbd78c0d972a12e3	0	0	0	0	0	0	1	6	0	0	5	2	0	0	0
c6265efcb9910ee907278995b3db8245	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
23f3498a9b07bedc05df37390baf22b4	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
0973ed442a54dcc4edb52d6f5b5144a6	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
2c17789896553b4c763e20a2f14350e8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
f8f838cfde720d6687d94ee78308326f	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
b6a8c37cf678549056043e0c6d96a26c	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
faf192bafa8f2b32e7499bdedb8b4ac8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
f9f441f8a8c6d1d8ca80e37c5df520a8	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
dd7ed46141edcd1632cc49307fdde455	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
c19ecb7f302dd3ea0f3aea53c3ea2d51	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
9e5dbae0e8b79500238c3c9925fef85e	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
56c3f129b7b1239530a4e11dbd46bb7d	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
4d15d264ae8779b39c3992e4b4fd974d	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
371d60a46bcce57002c482dce98b1fea	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
0fa497c31780b5c2372fc3da2a32e4b1	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
df3ee22eef904229579ece0865563190	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
f980eb241a873b0950bd7383a6087c22	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
c0689bcf021d1d00c4d4eed66f769c6e	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
97b76ebaf153705c172811b2a54e32f7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
ae7dc26834e51e912be5c929504461cc	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
21e5e7a31e08b73e85cca1ed55cd7af3	0	0	0	0	0	0	0	8	0	0	0	0	0	6	0
3f118ed994031883f050550db24b4678	0	0	0	0	0	0	0	3	0	0	0	3	0	8	0
827e5939c540ba4758716895ecc12848	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
a6fe88973f5125ce3717691b5d111fac	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
7b3ffd8b65846de4ecc1fc9bb1f8182f	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
a3e984b208b7e50c3b9ed493a8168567	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
9126a4929d02b4ff73d2cec995d19e38	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
d67e201b88ccd72dc750c26b0f0582d2	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
474f44b0a78be082f6083e507a694b0e	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0
439d3c8a98db24faf1848aa007e8ed91	0	0	0	0	0	0	0	0	0	12	0	0	0	2	0
2d4eca50edda1e4e486335ffc141bfd1	0	0	0	0	0	0	0	0	0	9	0	3	2	0	0
badd24ae8eae79954a629d02368ad8a7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
cea512ba5987a601d168abe2c7e145a9	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
2b87cd4753b73fd1b5694a3435542c82	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
01b0e1452570da385011a021ff50e4ac	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
0cc833262fed729b20e6fe2612780234	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
4ac284d42de76149f4f55a6126d5579b	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
af5955bd11622ead7e10b766bb2ebcfd	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
0c1755599da833c370ef67b42ef50732	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
5e1a26651e417e13f112f70e0cdacec2	0	0	0	0	0	0	0	0	0	0	11	0	3	0	0
acab8cfad8fb310b357a1bc57ea1b90a	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0
b96feaf29123684c14e7c0262814ce14	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
a72355b11bf7b0597c20904bd879942e	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
5c9da3ed0ea17830c7d3b068e98f88d3	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
bc17c2be31ef887c7dc2d8445367bd9b	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
a513899618dd9b344d041860cd5929d0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
75b6d8048d58db1876ccb1fed55fcb67	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
21a24d27840027880d5baeebd7300869	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
d1ba096072b76efbcb3ac993b0d2a8fb	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
8de86ad2350c5da75582fa296ac35588	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
5e0a081da4559cb8b3b6a6fb6e99edf1	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
bd46e3349d863d5c2c88e919f98c5a2a	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
9a076d31bf2906800d21b429fc21a04c	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
beef134d1def6261b1d6a30ee0ef8d8a	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
88e3acfb5129ce3b645abaf3cd0b810a	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
6b0b0a8c84573c91dbfb545b2fce7440	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
46a1bbedd5a4329f914ddd6c9cf198b5	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
b6df6a79f94a76335fad44f63ca902bd	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
cb6f4ba30148092dc4d2dc0c4c35da9e	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
0cd1b00e968a4295c96907738046019d	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
655f51fff8de446581c57c8441d27cc4	0	0	0	0	0	0	0	0	0	0	0	11	3	0	0
4405a7948828e732edadec3749dc3c95	0	0	0	0	0	0	0	0	0	0	0	7	0	7	0
11073f0b574edc8cbae0e300a38093ee	0	0	0	0	0	0	0	0	0	0	0	5	0	9	0
376a4c21d6dd50b928c2693e390c46b5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
e4580e7697bc316c8ad12d65957f424b	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
431b32c365a2f4ec432b0cf306014b9c	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
ba067fac019043bfc2f448e2a72edf52	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
86092cf05513f01f9e7b6d88b242563f	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
f458d751e7544ccb5b04a44d48831604	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
1f8e51163f19328bd93a19b010a44a8e	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
0bb2ebc158f9d1533f0cb7de2f6c7501	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
dd7dc44a5d3b751f41f4d8dd83d444bf	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
0ca8b7085a18f779d0766baaafd031d6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
da68a7ca605c0358b0c6f50382f467c7	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
db422be391f1aabe3d738ed66b168d9f	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
3754aad5057ed4aad4aa7bfb54874463	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
d0465401834c5b24f41fb81f32ab1d24	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
409b289ac03061b4fc0136a542194368	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
772c6fbe10faa6562060ae5045c6267c	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
2c3f0f26f0a3b410a638b39ac117b02c	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
2e1c013451dd8ff11ac77c9a24173c49	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
d81748009d0628ece1286c768d0d3309	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
e2f3e9675e1893313782a64ec96973d7	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
a3806b63867aa257a3a69eb421bdfcd6	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
8144cb84a18e2c936408b8d7eb887608	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
87ff2af1d58db7eee920adb5d54db623	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
ad855cb057deaef2d1c7aa6322e0db8b	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
49da90e394eb08eb33788922a2b3431a	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
e9dbce3211b6d2de47111d80fcabd514	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
1f119f47b461e8a6f9f35bae3093100b	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
8474de02331735345815da27c0cbc493	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
e59c22327d58ad4e021c848df722349c	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
e5dc90ed069808d160a8b3968e3c504f	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
0ba63f1b8dbef4142b5ac88aedf3b0f0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
aa98991c80756b914268cc0873c9d390	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
257cae95f4ba96fb55ec2b2e385e44c0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
4c078176ce6d081b29691d618d3ac39f	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
5dde8ba7b41b944d6972260c62dd78c9	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0
1e6ac1056e2fe62541d3d94a815ee42f	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
3cdd879c53d0d981d4a1c6b8d68905a7	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
47d2962f036fe479e773ec165b20f1c6	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
2e318d0bdea487e3389f4a0bbe43f6a5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
58a3d99424f99030c54d83319bc8fea5	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
4e72a40409e8e436dea56650fb870e19	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
cba6c1098596421fc32818a60373d479	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
eaa86880e33644fa437a529a359d77c0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
25d247f559c1dd86a75391d2a94051c0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
995593b302fd265711a0f46d0dce79a9	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
5b07bfc2e30c218efb3aab33f1489b62	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0
a27d6a4829c32a1a798cd14c89a433f4	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0
5af61ca764248149bc951b9add2f438f	0	0	7	6	0	0	0	0	0	0	0	0	0	0	0
4ac1ea52eb76b68d489238d89fd49de3	0	0	5	6	2	0	0	0	0	0	0	0	0	0	0
25414c9e6a92047c634287a3e9a3f07d	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0
a661827464cf3b4365cb8a3d5a040aaa	0	0	4	0	0	0	0	0	0	4	0	3	0	2	0
40f1a3c22183c881b86c95598042afd3	0	0	3	0	6	0	0	4	0	0	0	0	0	0	0
d23e76ea134d976cec15cb3da1dc1b7b	0	0	3	0	0	0	0	7	0	0	0	3	0	0	0
db84cd466e8ced79a6328f4b98da73b7	0	0	3	2	4	3	1	0	0	0	0	0	0	0	0
67b92afd19372998e3fcfc2d21d97a31	0	0	3	2	0	4	0	2	0	2	0	0	0	0	0
f25f26af49f1c26b73775887f8fcbbf9	0	0	3	0	0	0	0	9	0	0	1	0	0	0	0
6f95a64113b74e829e712825c92a0969	0	0	2	6	0	0	0	0	0	0	0	5	0	0	0
f6f8efe6ddef4a31876e0d6da07f1258	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
3b0bd52eab1cd9e46ad00bd3d5860f3a	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
eb8aa79d8556c0e5cc25e4ce36786baf	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
8a3de4323f8f15b25334b1d230596c3b	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
2cd4233ab2ff3a94fc5f1d7d486a4b71	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
7f02272f2d60d23139f5b41d77acc03b	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
faef721ecf2899a0977be80496c1e3b8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
dbda07cfc644fe8ccc14f687c6726d7b	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
5b2486077e5b7a3bb54d55b5b4eccc91	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
d27102a87a2cb5f7b78f3b078f56c02b	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
c5c4b52a3b462bd8a3eef1d904d1293d	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
49bd8fc7f48b5437d57660af65aa0f80	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
a48d0e80bbeb70fc0944a005800707e0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
26b14fe4d09c80ec230858e6274f56dc	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
07e1c021ebe43f5bbe05379a579a4cd4	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
1f2a13d62fc0127c07e01f0e842941b8	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
9123d9a460ea02e57dccab516aba8dc9	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
332f07acb325873c2238c14e664a8d0a	0	0	0	10	0	0	0	0	0	0	3	0	0	0	0
295b67d9937dda0511bc1a1f44b123e2	0	0	0	9	4	0	0	0	0	0	0	0	0	0	0
0000ea1f8c54111bb9144238798c1c44	0	0	0	9	0	0	0	0	0	0	0	4	0	0	0
19ff7971b58c0cdc689510bdc7c09340	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0
6b657feb8ca7d936a9900420cbe4016b	0	0	0	8	0	5	0	0	0	0	0	0	0	0	0
6698d64647771e84379e8de3796e59e1	0	0	0	8	0	0	0	4	0	0	0	0	0	1	0
7bad3a04d91c2552e15ab849295dfb9b	0	0	0	7	0	2	0	4	0	0	0	0	0	0	0
f5b7d6e85de440767c9165dcf5ecd015	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0
7204382162555beeff41e3066aa9180b	0	0	0	6	0	0	0	0	0	0	0	7	0	0	0
45b6344c0dec23a43a9ff64f243f121e	0	0	0	5	4	0	0	0	0	0	0	0	0	4	0
e20ee3f2f407bb3e252a2ed49e242f71	0	0	0	5	3	0	0	5	0	0	0	0	0	0	0
dc6e6adf55136e3fddd7977f65022301	0	0	0	4	0	0	0	4	0	0	0	0	0	5	0
669be67c7d1c33e52623c72261c72dad	0	0	0	4	0	0	0	0	0	0	0	4	0	5	0
d19768b1e030bbe800f485904ca53f9a	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
ffb776ad11ae40973fc43325b95efce6	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
cf24f55eba63682300154bdbcb6231eb	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
0d816672043834385b32b860705e34a8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
120213fe8afc441e3dc2c45cd90e9dbb	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
7d9d89ffca5fdd3e41a61a381f38d662	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
0f836e27d2157b2b2a9c027571faeac0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
09c80699799459fd01b92f862ccb6ff3	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
8e42e814967cafb0a853cc46a2fa75c0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0
397d46b09ccb016891cf1de5b18f0610	0	0	0	0	11	0	0	0	0	2	0	0	0	0	0
c7402e7f3b419aaecf2be91b515bb51a	0	0	0	0	8	0	0	0	0	0	5	0	0	0	0
80b38961b7bba087c134386ec2409fd5	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0
8e8f5d69150505734fcfcd462bfc9096	0	0	0	0	5	0	0	0	0	8	0	0	0	0	0
8b7c4866b02e1335c33c4f590bad57ba	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
8c9ee6bdc215c548d26393cf92c17f93	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
58dbc8adf06d6849176d773deca6a20d	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
a0ebdc71b5a7d5d0d74bef32a6918b48	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
b7c302a09408e20403e09e85ecfcc1b0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
9d15dd88206ada60ac789c552c893077	0	0	0	0	0	4	0	9	0	0	0	0	0	0	0
24dfedcd24a5e22cbabc80decaba225a	0	0	0	0	0	2	0	0	0	0	0	3	0	8	0
3c249065b5f59294ffecef1a5a3190df	0	0	0	0	0	1	0	5	0	0	3	0	0	4	0
35a9e2944bc0d7a4e34d075f7ea5b89c	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
7db970513a520a30a66c60a6216433d3	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
bc65fc4e2317d7adfc7dfea076a375df	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
03bd9583065748c1d5f016305e8b15b9	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
7916d3c9fa186f2d6f472377e9676e43	0	0	0	0	0	0	4	3	0	0	0	0	0	6	0
60360ed34a73c3213e0ff8b0e95e63b1	0	0	0	0	0	0	2	7	0	0	0	3	0	1	0
7318cf9d0719729e6b64529f581dc108	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
893e27d8ec5a7c1c93e8ed96bf69b47b	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
38e77504d22ae0cecc6f5fc1e0f4ef06	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
dece94babd4a934df8eebfaf27d3946a	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
01aa646cd50b10262d9079c8b9976347	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
77e76edfa7b09b576db1a5b10b31a68e	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
f283c46b753019dabed067ea790440c1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
93708960b6dfc6f102d8cedae64a06ef	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
3771fb684d948a85ec2791e2905714a6	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
101ba2208d2ea8f3f5ce40c1c5ba0089	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
4fcfa50044777a8d01b22fca1dc1766b	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
4854b60abd54dc95bdcc770e7a90ce21	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
9cca412d9e0f936dfbf4e344c1a40a5a	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
a0bf9596e503d40afe8ee68f4b5a94bc	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
c1296bb1774f9fbe417b6c082832b20d	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
2f36cc978414e1eca61bfe75b5381ba9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
689eb4a9da0f6bf050dab0f53ec28336	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
792a0d7ffbda2db27691dcdaacfba8ab	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
ce8803f376d477588408391fe3704fae	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
25ed31bc30f40d96c3560bb10a5ceac5	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0
